client_hash_id,content_hash_id,imp_last30,imp_prev30,clk_last30,pos_last30,visible_queries,rare_share,anon_share,top_query_impressions,kept_impressions,top_query_share,is_declining,pos_volatility_60d
client_fef1a8f436438636,content_c94190811b1ab17d,26.0,237.0,0.0,38.30208333333333,5.0,0.054682955206515414,0.8539848749272833,45.0,157.0,0.28662420382165604,1,22.315317217511794
client_fef1a8f436438636,content_04d5563af3ac7bb1,18.0,129.0,0.0,60.95,,,,,,,1,26.536244920423925
client_fef1a8f436438636,content_6adc190c5ce43026,19.0,112.0,0.0,34.75641025641026,,,,,,,1,21.87149277387745
client_fef1a8f436438636,content_9611e417dae0ea59,214.0,274.0,3.0,20.488670716256923,4.0,0.06201550387596899,0.8598191214470284,41.0,121.0,0.33884297520661155,1,15.356050922222709
client_fef1a8f436438636,content_c0b08a44b9470a8c,135.0,437.0,0.0,27.84172799422799,2.0,0.029934518241347054,0.9083255378858747,117.0,132.0,0.8863636363636364,1,11.285233337885764
client_fef1a8f436438636,content_f7552cc5bb86180d,812.0,479.0,0.0,12.34785929479529,5.0,0.03759398496240601,0.9177109440267335,50.0,107.0,0.4672897196261682,0,6.945569401692393
client_fef1a8f436438636,content_a8190a57a2a30f00,1055.0,2100.0,3.0,18.14092332780775,23.0,0.03741007194244604,0.7998561151079137,220.0,1131.0,0.1945181255526083,1,6.1978070932741405
client_fef1a8f436438636,content_f2e8caa135968fc9,481.0,1236.0,1.0,19.360843388268957,29.0,0.026248941574936496,0.8540220152413209,66.0,707.0,0.09335219236209336,1,9.147935063735332
client_fef1a8f436438636,content_e23969071897b495,71.0,231.0,0.0,16.234848484848484,2.0,0.041109969167523124,0.9331963001027749,13.0,25.0,0.52,1,12.202579641749224
client_fef1a8f436438636,content_b49cb92cbeabe045,44.0,133.0,0.0,29.74848484848485,,,,,,,1,21.49280924613984
client_fef1a8f436438636,content_7961cfa97f1e59d3,707.0,789.0,3.0,9.244915230717885,4.0,0.028156490812092472,0.9505038529934795,26.0,72.0,0.3611111111111111,0,7.898874336613813
client_fef1a8f436438636,content_eafdef4edbb386d1,125.0,425.0,1.0,43.505375180375175,4.0,0.06807131280388978,0.8614262560777958,28.0,87.0,0.3218390804597701,1,21.95521275271595
client_fef1a8f436438636,content_fc9f6ffe0580a6d1,66.0,121.0,0.0,46.55691609977324,10.0,0.24704956726986624,0.4240755310778914,224.0,418.0,0.5358851674641149,1,28.49667572173376
